2.409065598241886819e-01
2.526815416033899031e-01
2.486310455884250814e-01
2.422763666349493084e-01
2.609838776474621147e-01
2.653476959090106391e-01
2.566940852737281120e-01
2.507302732395664258e-01
2.649205267153357801e-01
2.499302124561737226e-01
2.494711469211549626e-01
2.504731224207190077e-01
2.485270110022487211e-01
2.679958986488651940e-01
2.555320284904030737e-01
2.445893705153433517e-01
2.442817880274948950e-01
2.451147378072304761e-01
2.484752851822532305e-01
2.622890452047230703e-01
2.561434564460781105e-01
2.686995760700613411e-01
2.566530686943184203e-01
2.591936648591903758e-01
2.588249041187662969e-01
2.614176729494805396e-01
2.601789517202555690e-01
2.516011007931546195e-01
2.587135309905906344e-01
2.568071087904100214e-01
2.519151568637238991e-01
2.687457748902453702e-01
2.486530003553990287e-01
2.626900153844031194e-01
2.523908375523188918e-01
2.563450041877796681e-01
2.629101632892972273e-01
2.576681993070668586e-01
2.558431083292097008e-01
2.646952356308896470e-01
2.510776337934763625e-01
2.622260180095324356e-01
2.639273936210492777e-01
2.661406590495385971e-01
2.533824757477654566e-01
2.498068008486663827e-01
2.650375981952542981e-01
2.580229569740708495e-01
2.665824824670282034e-01
2.528919635974801183e-01
2.626103716466482441e-01
2.575356921737974036e-01
2.658733612831367110e-01
2.569541639972720004e-01
2.625938745744240688e-01
2.773001329721589414e-01
2.679615734350083711e-01
2.682448176964886688e-01
2.692872122813398383e-01
2.704175907571538806e-01
2.596382447070017530e-01
2.763793421441556597e-01
2.676499463393980371e-01
2.630982244149102089e-01
2.725015918768914358e-01
2.627856656101618671e-01
2.648605557725211002e-01
2.647143167055323043e-01
2.636707986229395173e-01
2.618486996696571256e-01
2.818187783220064135e-01
2.694251676220296154e-01
2.735980385319853325e-01
2.800551855426045567e-01
2.707036760150489663e-01
2.739658906558007367e-01
2.640857856540144710e-01
2.741622074164352107e-01
2.688117064998210015e-01
2.772866512692819807e-01
2.708465284709529186e-01
2.791810397540476218e-01
2.682671531327369685e-01
2.769774289941366874e-01
2.748666431269796706e-01
2.731686030881421146e-01
2.774976732228913168e-01
2.706213527165157173e-01
2.893237334613094625e-01
2.769582233856637821e-01
2.803188853949535875e-01
